timestamp;energy_used;solar_produced
1586293200;0.134;0
1586296800;0.144;0
1586300400;0.125;0
1586304000;0.127;0
1586307600;0.129;0
1586311200;0.133;0
1586314800;0.125;0
1586318400;0.215;0
1586322000;1.827;0.3
1586325600;1.126;1.69
1586329200;0.219;3.04
1586332800;0.148;3.87
1586336400;0.263;4.45
1586340000;0.146;4.86
1586343600;0.167;4.95
1586347200;0.833;4.49
1586350800;0.256;3.81
1586354400;0.653;2.92
1586358000;1.533;2.18
1586361600;0.333;1.74
1586365200;0.3;0.77
1586368800;0.297;0.03
1586372400;0.562;0
1586376000;2.172;0
1586379600;0.167;0
1586383200;0.153;0
1586386800;0.152;0
1586390400;0.171;0
1586394000;0.152;0
1586397600;0.15;0
1586401200;0.161;0
1586404800;0.219;0
1586408400;1.091;0.26
1586412000;1.221;0.74
1586415600;0.17;1.48
1586419200;0.286;2.69
1586422800;0.182;4.26
1586426400;0.705;5.11
1586430000;0.223;5.08
1586433600;0.452;4.68
1586437200;0.589;3.98
1586440800;0.366;3.07
1586444400;0.474;2.5
1586448000;0.255;1.91
1586451600;0.364;0.96
1586455200;1.495;0.04
1586458800;0.277;0
1586462400;0.207;0
1586466000;0.133;0
1586469600;0.135;0
1586473200;0.135;0
1586476800;0.123;0
1586480400;0.123;0
1586484000;0.133;0
1586487600;0.123;0
1586491200;0.218;0
1586494800;1.609;0.8
1586498400;1.802;2.91
1586502000;0.207;3.83
1586505600;0.151;4.33
1586509200;2.169;4.79
1586512800;0.463;5.23
1586516400;0.169;5.27
1586520000;0.162;4.79
1586523600;0.145;4.19
1586527200;0.147;3.14
1586530800;0.143;2.47
1586534400;0.176;1.67
1586538000;0.228;1.03
1586541600;1.686;0.05
1586545200;3.415;0
1586548800;2.229;0
1586552400;2.848;0
1586556000;2.066;0
1586559600;2.059;0
1586563200;2.045;0
1586566800;2.041;0
1586570400;2.038;0
1586574000;2.061;0
1586577600;2.056;0
1586581200;2.124;0.77
1586584800;2.232;2.73
1586588400;3.71;3.84
1586592000;2.735;4.49
1586595600;2.052;5.03
1586599200;2.054;5.44
1586602800;2.04;5.32
1586606400;2.053;4.88
1586610000;2.027;4.12
1586613600;2.025;3.08
1586617200;2.009;2.56
1586620800;2.003;2.07
1586624400;1.998;0.99
1586628000;1.973;0.05
1586631600;1.984;0
1586635200;0.523;0
1586638800;0.185;0
1586642400;0.164;0
1586646000;1.527;0
1586649600;1.969;0
1586653200;0.446;0
1586656800;0.163;0
1586660400;0.269;0
1586664000;1.979;0.01
1586667600;1.754;0.71
1586671200;0.182;2.39
1586674800;0.177;3.32
1586678400;0.182;3.96
1586682000;1.08;4.26
1586685600;1.829;4.6
1586689200;0.423;5.19
1586692800;0.629;3.67
1586696400;1.029;1.93
1586700000;1.108;2.5
1586703600;1.014;2.04
1586707200;1.595;2.13
1586710800;2.358;0.91
1586714400;4.567;0.04
1586718000;0.785;0
1586721600;0.291;0
1586725200;1.792;0
1586728800;1.649;0
1586732400;0.161;0
1586736000;0.168;0
1586739600;0.289;0
1586743200;1.983;0
1586746800;1.31;0
1586750400;0.171;0
1586754000;0.162;0.04
1586757600;1.335;0.54
1586761200;5.022;1.36
1586764800;1.145;3.2
1586768400;1.89;3.67
1586772000;2.653;4.35
1586775600;1.764;5.19
1586779200;3.082;4.21
1586782800;1.055;3.52
1586786400;0.472;3.28
1586790000;0.911;2.81
1586793600;1.71;1.46
1586797200;2.123;0.46
1586800800;0.701;0.03
1586804400;0.285;0
1586808000;0.236;0
1586811600;1.98;0
1586815200;1.556;0
1586818800;0.162;0
1586822400;0.163;0
1586826000;1.014;0
1586829600;1.979;0
1586833200;0.725;0
1586836800;0.262;0
1586840400;1.66;0.13
1586844000;3.916;0.81
1586847600;1.945;2.47
1586851200;0.27;3.11
1586854800;0.156;2.27
1586858400;0.413;2.05
1586862000;2.121;3.39
1586865600;0.901;3.48
1586869200;0.154;2.59
1586872800;0.175;2.25
1586876400;1.06;2.59
1586880000;2.138;2.05
1586883600;2.042;1.22
1586887200;2.107;0.06
1586890800;0.32;0
1586894400;1.351;0
1586898000;1.975;0
1586901600;0.463;0
1586905200;0.163;0
1586908800;0.598;0
1586912400;1.98;0
1586916000;1.309;0
1586919600;0.873;0
1586923200;0.992;0.01
1586926800;3.386;1.13
1586930400;3.23;3.01
1586934000;0.173;3.89
1586937600;0.175;4.43
1586941200;0.185;5.03
1586944800;1.588;5.39
1586948400;1.345;5.4
1586952000;0.185;4.93
1586955600;0.184;4.23
1586959200;0.176;3.16
1586962800;0.878;1.89
1586966400;1.22;1.54
1586970000;2.32;1.13
1586973600;1.727;0.12
1586977200;0.308;0
1586980800;0.191;0
1586984400;1.623;0
1586988000;1.799;0
1586991600;0.168;0
1586995200;0.164;0
1586998800;0.605;0
1587002400;1.954;0
1587006000;1.618;0
1587009600;0.481;0.01
1587013200;1.89;0.76
1587016800;2.571;1.96
1587020400;2.559;3.54
1587024000;0.216;4.46
1587027600;0.204;5.03
1587031200;0.262;5.41
1587034800;0.22;5.4
1587038400;0.191;4.88
1587042000;0.896;3.99
1587045600;1.833;3.15
1587049200;0.18;2.19
1587052800;0.248;1.58
1587056400;0.25;0.62
1587060000;0.286;0.07
1587063600;0.807;0
1587067200;2.019;0
1587070800;0.695;0
1587074400;0.172;0
1587078000;0.16;0
1587081600;0.924;0
1587085200;1.972;0
1587088800;0.692;0
1587092400;0.168;0
1587096000;0.266;0.02
1587099600;3.25;0.53
1587103200;3.391;1.03
1587106800;0.18;2.93
1587110400;0.182;4.44
1587114000;2.227;5.06
1587117600;1.354;5.44
1587121200;2.069;5.38
1587124800;0.181;5
1587128400;0.191;4.28
1587132000;0.167;3.22
1587135600;0.963;2.6
1587139200;1.519;2.07
1587142800;2.652;1.18
1587146400;2.772;0.09
1587150000;2.282;0
1587153600;2.24;0
1587157200;2.075;0
1587160800;1.428;0
1587164400;0.161;0
1587168000;0.162;0
1587171600;1.215;0
1587175200;1.966;0
1587178800;1.257;0
1587182400;0.508;0.01
1587186000;0.212;0.4
1587189600;2.129;1.07
1587193200;3.366;3.08
1587196800;0.853;3.06
1587200400;0.163;3.14
1587204000;0.184;2.97
1587207600;0.963;1.25
1587211200;1.969;1.2
1587214800;0.379;0.85
1587218400;0.162;0.56
1587222000;0.167;0.58
1587225600;1.164;0.33
1587229200;1.983;0.07
1587232800;0.395;0
1587236400;0.337;0
1587240000;0.521;0
1587243600;1.456;0
1587247200;1.975;0
1587250800;0.176;0
1587254400;0.16;0
1587258000;0.552;0
1587261600;2.128;0
1587265200;1.533;0
1587268800;0.155;0.02
1587272400;0.171;1.15
1587276000;1.028;3.08
1587279600;1.998;3.99
1587283200;0.667;4.63
1587286800;0.18;5.34
1587290400;0.183;5.69
1587294000;0.183;5.65
1587297600;0.729;5.25
1587301200;1.993;4.47
1587304800;0.367;3.43
1587308400;0.898;2.73
1587312000;0.35;2.31
1587315600;0.292;1.54
1587319200;1.495;0.12
1587322800;2.119;0
1587326400;0.388;0
1587330000;0.162;0
1587333600;0.686;0
1587337200;2.805;0
1587340800;1.611;0
1587344400;0.174;0
1587348000;0.164;0
1587351600;1.003;0
1587355200;2.144;0.03
1587358800;2.684;1.39
1587362400;1.968;3.33
1587366000;0.912;4.17
1587369600;2.199;4.73
1587373200;2.103;5.36
1587376800;0.3;5.81
1587380400;0.206;5.79
1587384000;0.917;5.4
1587387600;0.195;4.53
1587391200;1.656;3.49
1587394800;1.865;2.73
1587398400;0.316;2.25
1587402000;0.195;1.45
1587405600;0.241;0.12
1587409200;1.555;0
1587412800;3.392;0
1587416400;0.195;0
1587420000;0.206;0
1587423600;0.186;0
1587427200;1.943;0
1587430800;1.611;0
1587434400;0.194;0
1587438000;0.192;0
1587441600;0.948;0.03
1587445200;3.648;1.45
1587448800;2.405;3.45
1587452400;0.357;4.23
1587456000;0.22;4.79
1587459600;0.618;5.46
1587463200;2.222;5.84
1587466800;0.59;5.73
1587470400;0.219;5.33
1587474000;0.203;4.51
1587477600;0.201;3.44
1587481200;1.208;2.73
1587484800;2.149;2.26
1587488400;0.961;1.48
1587492000;0.31;0.15
1587495600;0.347;0
1587499200;0.821;0
1587502800;2.125;0
1587506400;1.797;0
1587510000;0.186;0
1587513600;0.2;0
1587517200;0.811;0
1587520800;1.997;0
1587524400;0.964;0
1587528000;0.268;0.04
1587531600;1.855;1.39
1587535200;2.834;3.36
1587538800;2.092;4.2
1587542400;0.236;4.72
1587546000;0.357;5.34
1587549600;0.528;5.72
1587553200;0.221;5.67
1587556800;0.234;5.28
1587560400;1.715;4.5
1587564000;1.115;3.45
1587567600;0.93;2.7
1587571200;1.227;2.26
1587574800;0.315;1.52
1587578400;0.214;0.18
1587582000;1.524;0
1587585600;2.455;0
1587589200;0.213;0
1587592800;0.196;0
1587596400;0.21;0
1587600000;1.65;0
1587603600;1.834;0
1587607200;0.192;0
1587610800;0.209;0
1587614400;0.595;0.04
1587618000;3.657;1.38
1587621600;1.869;3.35
1587625200;0.247;4.1
1587628800;0.216;4.67
1587632400;0.208;5.26
1587636000;0.414;5.57
1587639600;2.033;5.52
1587643200;0.584;5.14
1587646800;0.306;4.46
1587650400;0.218;3.41
1587654000;0.269;2.67
1587657600;0.352;2.16
1587661200;1.141;1.09
1587664800;2.01;0.19
1587668400;2.265;0
1587672000;1.333;0
1587675600;0.251;0
1587679200;0.241;0
1587682800;0.691;0
1587686400;2.033;0
1587690000;0.995;0
1587693600;0.212;0
1587697200;0.22;0
1587700800;1.257;0.07
1587704400;2.79;1.31
1587708000;2.242;2.99
1587711600;0.252;3.9
1587715200;0.269;4.52
1587718800;2.299;5.18
1587722400;0.707;5.48
1587726000;0.25;5.72
1587729600;0.399;5.24
1587733200;0.285;4.64
1587736800;0.287;3.58
1587740400;0.267;2.89
1587744000;0.275;2.35
1587747600;0.261;1.69
1587751200;0.739;0.25
1587754800;0.645;0
1587758400;0.369;0
1587762000;0.246;0
1587765600;0.239;0
1587769200;0.193;0
1587772800;0.197;0
1587776400;0.197;0
1587780000;0.197;0
1587783600;0.203;0
1587787200;0.198;0.04
1587790800;0.197;0.43
1587794400;0.344;0.63
1587798000;0.547;0.94
1587801600;2.155;1.7
1587805200;1.904;2.41
1587808800;0.199;2.41
1587812400;0.19;3.16
1587816000;0.204;3.16
1587819600;0.202;3.65
1587823200;0.206;3.38
1587826800;0.187;2.86
1587830400;0.201;2.41
1587834000;0.195;1.63
1587837600;0.195;0.26
1587841200;0.211;0
1587844800;0.202;0
1587848400;0.194;0
1587852000;0.202;0
1587855600;0.191;0
1587859200;0.191;0
1587862800;0.178;0
1587866400;0.189;0
1587870000;0.203;0
1587873600;0.17;0.07
1587877200;0.217;1.24
1587880800;0.184;1.63
1587884400;0.19;1.38
1587888000;0.202;2.86
1587891600;0.197;5.22
1587895200;0.244;5.76
1587898800;0.198;5.71
1587902400;0.201;5.31
1587906000;0.204;4.61
1587909600;0.198;3.64
1587913200;0.203;2.84
1587916800;0.209;2.39
1587920400;0.184;1.65
1587924000;0.196;0.31
1587927600;0.219;0
1587931200;0.194;0
1587934800;0.204;0
1587938400;0.188;0
1587942000;0.194;0
1587945600;0.187;0
1587949200;0.475;0
1587952800;1.245;0
1587956400;0.195;0
1587960000;0.201;0.05
1587963600;0.188;0.93
1587967200;0.204;3.13
1587970800;0.206;3.94
1587974400;0.21;4.57
1587978000;0.198;5.23
1587981600;0.235;5.66
1587985200;0.212;5.55
1587988800;0.209;4.82
1587992400;0.206;4.5
1587996000;0.197;3.53
1587999600;0.192;2.3
1588003200;0.216;2.17
1588006800;0.183;0.9
1588010400;0.197;0.12
1588014000;2.771;0
1588017600;2.22;0
1588021200;2.068;0
1588024800;2.054;0
1588028400;2.025;0
1588032000;2.035;0
1588035600;2.02;0
1588039200;2.031;0
1588042800;2.015;0
1588046400;2.109;0.03
1588050000;4.019;0.09
1588053600;4.775;0.2
1588057200;2.418;0.85
1588060800;2.339;0.64
1588064400;2.273;1.01
1588068000;0.754;1.26
1588071600;0.227;1.24
1588075200;0.601;0.83
1588078800;1.626;0.64
1588082400;2.215;0.55
1588086000;1.491;0.22
1588089600;0.487;0.31
1588093200;0.282;0.13
1588096800;3.086;0.02
1588100400;2.009;0
1588104000;0.97;0
1588107600;0.707;0
1588111200;0.483;0
1588114800;2.194;0
1588118400;1.563;0
1588122000;0.442;0
1588125600;0.425;0
1588129200;1.056;0
1588132800;2.359;0.02
1588136400;2.985;0.37
1588140000;0.898;0.97
1588143600;0.295;0.79
1588147200;1.068;0.93
1588150800;2.395;1.08
1588154400;1.117;1.41
1588158000;0.222;3.64
1588161600;0.218;4.91
1588165200;0.222;3.96
1588168800;1.814;3.27
1588172400;1.599;1.64
1588176000;0.298;0.27
1588179600;0.334;0.28
1588183200;0.351;0.08
1588186800;1.787;0
1588190400;3.323;0
1588194000;0.517;0
1588197600;0.489;0
1588201200;0.639;0
1588204800;2.219;0
1588208400;1.271;0
1588212000;0.413;0
1588215600;0.529;0
1588219200;1.288;0.02
1588222800;3.963;0.19
1588226400;0.556;1.91
1588230000;0.18;3.19
1588233600;0.206;2.9
1588237200;1.291;3.99
1588240800;1.784;5.32
1588244400;0.223;4.09
1588248000;0.197;4.17
1588251600;0.22;4.01
1588255200;0.26;3.9
1588258800;1.931;2.39
1588262400;1.486;1.27
1588266000;1.551;0.73
1588269600;0.334;0.06
1588273200;0.456;0
1588276800;2.035;0
1588280400;1.164;0
1588284000;0.196;0
1588287600;0.181;0
1588291200;0.863;0
1588294800;2.015;0
1588298400;0.573;0
1588302000;0.2;0
1588305600;0.24;0.02
1588309200;2.126;0.21
1588312800;3.075;1.31
1588316400;1.551;1.53
1588320000;0.197;0.27
1588323600;2.477;1.75
1588327200;2.139;1.89
1588330800;1.249;4.43
1588334400;0.28;4.63
1588338000;0.35;4.14
1588341600;0.254;3.49
1588345200;1.889;2.35
1588348800;2.411;2.01
1588352400;0.869;1.26
1588356000;0.311;0.28
1588359600;0.384;0
1588363200;1.719;0
1588366800;1.61;0
1588370400;0.2;0
1588374000;0.187;0
1588377600;0.211;0
1588381200;2.023;0
1588384800;1.226;0
1588388400;0.185;0
1588392000;0.188;0.07
1588395600;1.09;1.23
1588399200;3.206;3.17
1588402800;0.714;2.05
1588406400;0.231;2.63
1588410000;0.239;3.75
1588413600;0.421;4.07
1588417200;3.056;4.6
1588420800;0.711;4.8
1588424400;0.209;4.63
1588428000;0.196;3.8
1588431600;0.189;2.93
1588435200;1.005;2.34
1588438800;2.006;1.8
1588442400;0.901;0.49
1588446000;0.429;0
1588449600;0.736;0
1588453200;2.042;0
1588456800;1.126;0
1588460400;0.206;0
1588464000;0.195;0
1588467600;0.198;0
1588471200;0.176;0
1588474800;0.191;0
1588478400;0.199;0.2
1588482000;0.188;0.84
1588485600;0.213;1.26
1588489200;0.368;2.54
1588492800;2.954;3.25
1588496400;2.138;3.78
1588500000;0.438;4.49
1588503600;0.468;5.05
1588507200;0.661;3.68
1588510800;0.777;2.38
1588514400;0.313;2.82
1588518000;2.37;2.24
1588521600;1.832;1.11
1588525200;0.325;0.4
1588528800;0.355;0.08
1588532400;0.373;0
1588536000;0.328;0
1588539600;0.337;0
1588543200;0.191;0
1588546800;0.189;0
1588550400;0.2;0
1588554000;0.191;0
1588557600;0.204;0
1588561200;0.193;0
1588564800;0.214;0.03
1588568400;2.845;0.3
1588572000;0.457;1.7
1588575600;0.3;4.21
1588579200;0.226;5.01
1588582800;0.201;5.63
1588586400;0.838;5.84
1588590000;0.342;5.78
1588593600;2.169;5.61
1588597200;2.787;4.89
1588600800;3.076;3.93
1588604400;2.392;2.87
1588608000;3.03;2.51
1588611600;2.256;1.81
1588615200;2.146;0.55
1588618800;4.756;0
1588622400;2.278;0
1588626000;2.127;0
1588629600;2.013;0
1588633200;1.984;0
1588636800;2.006;0
1588640400;1.998;0
1588644000;0.351;0
1588647600;0.183;0
1588651200;0.853;0.12
1588654800;2;1.32
1588658400;1.246;3.89
1588662000;0.59;4.6
1588665600;1.193;5.01
1588669200;2.485;5.94
1588672800;4.101;5.4
1588676400;1.888;4.95
1588680000;1.067;5.39
1588683600;0.263;4.6
1588687200;0.23;3.82
1588690800;1.951;2.95
1588694400;2.522;2.54
1588698000;0.307;1.92
1588701600;0.429;0.62
1588705200;0.398;0
1588708800;1.86;0
1588712400;2.456;0
1588716000;0.527;0
1588719600;0.525;0
1588723200;0.723;0
1588726800;1.994;0
1588730400;1.174;0
1588734000;0.174;0
1588737600;0.205;0.12
1588741200;2.637;1.25
1588744800;4.807;3.77
1588748400;0.41;4.43
1588752000;0.373;5.04
1588755600;0.604;5.65
1588759200;1.529;5.96
1588762800;2.177;5.97
1588766400;0.34;5.56
1588770000;0.221;4.8
1588773600;0.265;3.86
1588777200;1.421;2.93
1588780800;0.648;2.49
1588784400;3.634;1.87
1588788000;2.435;0.63
1588791600;0.406;0.01
1588795200;1.638;0
1588798800;0.473;0
1588802400;1.999;0
1588806000;1.272;0
1588809600;0.197;0
1588813200;0.184;0
1588816800;1.345;0
1588820400;1.976;0
1588824000;0.634;0.14
1588827600;1.001;1.22
1588831200;1.145;3.65
1588834800;3.076;4.32
1588838400;1.921;4.92
1588842000;0.246;5.54
1588845600;0.241;5.84
1588849200;0.325;5.77
1588852800;0.229;5.31
1588856400;0.33;4.64
1588860000;0.452;3.66
1588863600;2.006;2.69
1588867200;0.628;2.37
1588870800;0.202;1.4
1588874400;0.21;0.47
1588878000;0.231;0.01
1588881600;1.633;0
1588885200;1.844;0
1588888800;0.203;0
1588892400;0.198;0
1588896000;0.301;0
1588899600;2.01;0
1588903200;1.44;0
1588906800;0.207;0.01
1588910400;0.214;0.16
1588914000;2.21;1.11
1588917600;3.325;3.2
1588921200;1.514;4.12
1588924800;0.863;4.79
1588928400;2.351;5.37
1588932000;0.27;5.74
1588935600;0.281;5.4
1588939200;0.215;4.03
1588942800;1.939;3.6
1588946400;0.958;3.19
1588950000;0.82;2.88
1588953600;0.346;1.89
1588957200;0.552;1.75
1588960800;0.324;0.6
1588964400;1.357;0.01
1588968000;2.045;0
1588971600;0.219;0
1588975200;0.216;0
1588978800;0.209;0
1588982400;1.265;0
1588986000;1.994;0
1588989600;0.297;0
1588993200;0.207;0
1588996800;0.206;0.21
1589000400;1.665;1.17
1589004000;1.975;3.05
1589007600;1.432;3.55
1589011200;0.732;4.82
1589014800;0.777;5.47
1589018400;0.41;5.77
1589022000;0.247;5.73
1589025600;0.297;5.35
1589029200;1.676;4.67
1589032800;1.072;3.68
1589036400;1.49;2.82
1589040000;1.107;2.33
1589043600;0.843;1.73
1589047200;0.407;0.35
1589050800;0.468;0.01
1589054400;2.325;0
1589058000;1.5;0
1589061600;0.442;0
1589065200;0.242;0
1589068800;0.237;0
1589072400;1.635;0
1589076000;1.709;0
1589079600;0.232;0
1589083200;0.227;0.3
1589086800;0.282;1.04
1589090400;2.718;1.11
1589094000;2.917;1.66
1589097600;1.861;3.37
1589101200;1.041;4.4
1589104800;0.932;5.21
1589108400;0.218;4.44
1589112000;0.275;4.06
1589115600;0.243;4.27
1589119200;2.622;2.03
1589122800;1.786;1.11
1589126400;0.98;0.61
1589130000;1.96;0.28
1589133600;2.177;0.1
1589137200;2.186;0
1589140800;1.379;0
1589144400;0.213;0
1589148000;0.191;0
1589151600;0.912;0
1589155200;2.004;0
1589158800;0.791;0
1589162400;0.199;0
1589166000;1.509;0
1589169600;1.563;0.21
1589173200;2.94;0.64
1589176800;1.1;2.52
1589180400;1.765;3.89
1589184000;1.264;4.01
1589187600;1.778;5.5
1589191200;2.703;5.11
1589194800;0.963;4.07
1589198400;0.475;4.67
1589202000;0.217;4.84
1589205600;0.45;4.16
1589209200;4.149;3.22
1589212800;2.552;2.16
1589216400;0.324;1.65
1589220000;0.306;0.51
1589223600;1.106;0.03
1589227200;2.639;0
1589230800;1.077;0
1589234400;0.622;0
1589238000;0.209;0
1589241600;1.749;0
1589245200;1.893;0
1589248800;0.208;0
1589252400;0.223;0
1589256000;0.815;0.2
1589259600;4.01;1.14
1589263200;1.219;2.84
1589266800;1.826;3.8
1589270400;0.828;2.96
1589274000;1.402;4.32
1589277600;2.12;3.58
1589281200;0.802;4.35
1589284800;0.247;5.76
1589288400;0.335;5.08
1589292000;0.244;3.9
1589295600;2.849;3.1
1589299200;3.437;2.4
1589302800;1.291;0.71
1589306400;0.7;0.08
1589310000;2.663;0
1589313600;2.067;0
1589317200;0.331;0
1589320800;0.197;0
1589324400;0.198;0
1589328000;1.957;0
1589331600;2.025;0
1589335200;1.252;0
1589338800;0.238;0
1589342400;1.016;0.17
1589346000;4.038;1.08
1589349600;1.71;2.28
1589353200;2.264;1.77
1589356800;0.189;1.99
1589360400;0.964;4.41
1589364000;2.464;4.47
1589367600;1.012;4.24
1589371200;0.266;3.95
1589374800;0.402;3.4
1589378400;1.016;2.58
1589382000;3.54;2.21
1589385600;2.561;1.68
1589389200;1.018;1.37
1589392800;0.37;0.93
1589396400;0.572;0.02
1589400000;2.268;0
1589403600;1.432;0
1589407200;0.199;0
1589410800;0.188;0
1589414400;1.074;0
1589418000;1.979;0
1589421600;0.811;0
1589425200;0.2;0
1589428800;0.264;0.18
1589432400;2.926;1.12
1589436000;4.089;3.93
1589439600;1.231;3.96
1589443200;0.39;3.88
1589446800;0.294;3.18
1589450400;2.449;2.89
1589454000;1.879;4.62
1589457600;0.314;4.54
1589461200;0.29;3.54
1589464800;0.934;3.5
1589468400;0.981;3.51
1589472000;4.618;2.71
1589475600;2.823;1.78
1589479200;0.397;0.97
1589482800;0.495;0.03
1589486400;0.886;0
1589490000;1.998;0
1589493600;0.972;0
1589497200;0.193;0
1589500800;0.18;0
1589504400;1.661;0
1589508000;1.992;0
1589511600;0.321;0.01
1589515200;0.161;0.16
1589518800;2.141;0.97
1589522400;3.523;3.95
1589526000;2.415;4.57
1589529600;1.246;4.83
1589533200;2.234;5.42
1589536800;0.577;5.32
1589540400;0.675;5.92
1589544000;2.31;5.64
1589547600;0.765;5.17
1589551200;0.615;4.18
1589554800;2.08;2.96
1589558400;0.952;2.62
1589562000;2.534;2.06
1589565600;3.569;0.95
1589569200;1.176;0.02
1589572800;0.447;0
1589576400;0.273;0
1589580000;0.684;0
1589583600;1.988;0
1589587200;0.921;0
1589590800;0.199;0
1589594400;0.196;0
1589598000;1.475;0.01
1589601600;1.968;0.24
1589605200;0.28;0.87
1589608800;0.518;2.25
1589612400;1.728;3.75
1589616000;1.656;5.12
1589619600;2.424;4.4
1589623200;1.209;4.11
1589626800;0.277;5.11
1589630400;1.045;3.78
1589634000;0.348;4.73
1589637600;1.486;3.14
1589641200;5.033;3.03
1589644800;0.679;2.37
1589648400;1.48;2.05
1589652000;1.482;0.84
1589655600;2.015;0.05
1589659200;2.279;0
1589662800;0.646;0
1589666400;0.239;0
1589670000;0.216;0
1589673600;1.877;0
1589677200;1.769;0
1589680800;0.21;0
1589684400;0.21;0.01
1589688000;0.644;0.18
1589691600;1.991;0.87
1589695200;1.083;3.26
1589698800;1.974;4.29
1589702400;1.23;5.01
1589706000;3.547;5.38
1589709600;1.641;5.89
1589713200;3.357;6.15
1589716800;2.813;5.78
1589720400;2.358;5.07
1589724000;2.812;4.01
1589727600;0.688;3.01
1589731200;1.311;2.5
1589734800;1.092;1.89
1589738400;2.451;0.85
1589742000;1.684;0.04
1589745600;0.27;0
1589749200;0.215;0
1589752800;0.303;0
1589756400;2.007;0
1589760000;1.302;0
1589763600;0.188;0
1589767200;0.196;0
1589770800;0.805;0.01
1589774400;1.997;0.34
1589778000;2.196;1.11
1589781600;0.624;2.92
1589785200;1.57;4.16
1589788800;1.281;4.82
1589792400;1.908;5.57
1589796000;1.241;5.95
1589799600;0.43;6.01
1589803200;1.024;5.84
1589806800;0.504;4.91
1589810400;0.285;4.23
1589814000;2.054;2.94
1589817600;2.449;2.78
1589821200;1.582;1.29
1589824800;0.33;0.35
1589828400;0.385;0.02
1589832000;0.465;0
1589835600;2.08;0
1589839200;2.211;0
1589842800;0.206;0
1589846400;0.215;0
1589850000;0.192;0
1589853600;1.929;0
1589857200;1.414;0
1589860800;0.193;0.29
1589864400;1.485;1
1589868000;0.533;3.73
1589871600;2.69;3.67
1589875200;1.496;4.94
1589878800;1.505;5.51
1589882400;0.708;5.97
1589886000;0.396;5.78
1589889600;0.291;5.29
1589893200;0.239;4.88
1589896800;0.259;3.94
1589900400;2.712;3
1589904000;3.054;2.52
1589907600;0.698;1.96
1589911200;0.866;0.96
1589914800;0.347;0.06
1589918400;0.43;0
1589922000;0.22;0
1589925600;0.203;0
1589929200;0.213;0
1589932800;0.2;0
1589936400;0.2;0
1589940000;0.206;0
1589943600;0.247;0
1589947200;0.197;0.27
1589950800;1.471;0.88
1589954400;0.678;3.68
1589958000;1.802;4.22
1589961600;0.227;4.64
1589965200;0.475;4.55
1589968800;0.428;4.09
1589972400;0.821;3.95
1589976000;0.31;3.19
1589979600;0.233;4.4
1589983200;0.54;3.33
1589986800;0.937;2.9
1589990400;0.34;2.48
1589994000;1.908;1.96
1589997600;0.677;1
1590001200;0.435;0.04
1590004800;2.107;0
1590008400;1.106;0
1590012000;0.223;0
1590015600;0.204;0
1590019200;0.224;0
1590022800;0.209;0
1590026400;0.215;0
1590030000;0.209;0.03
1590033600;0.219;0.44
1590037200;0.208;0.98
1590040800;0.522;3.27
1590044400;1.704;3.9
1590048000;1.755;4.96
1590051600;0.485;5.5
1590055200;0.222;5.84
1590058800;0.247;5.43
1590062400;0.282;5.5
1590066000;1.162;4.84
1590069600;2.126;3.84
1590073200;2.098;2.88
1590076800;2.606;2.34
1590080400;2.616;1.76
1590084000;1.442;0.82
1590087600;1.191;0.05
1590091200;0.453;0
1590094800;0.413;0
1590098400;0.992;0
1590102000;0.699;0
1590105600;1.026;0
1590109200;1.691;0
1590112800;0.221;0
1590116400;0.221;0
1590120000;0.21;0.18
1590123600;0.218;0.39
1590127200;0.222;0.55
1590130800;1.345;1.45
1590134400;1.716;2.48
1590138000;2.802;3.07
1590141600;1.568;4.6
1590145200;0.57;4.36
1590148800;0.795;2.21
1590152400;1.546;2.99
1590156000;0.491;3.92
1590159600;1.153;3.52
1590163200;1.475;2.13
1590166800;0.205;1.4
1590170400;0.22;0.69
1590174000;0.221;0.04
1590177600;0.425;0
1590181200;1.577;0
1590184800;1.54;0
1590188400;0.202;0
1590192000;0.211;0
1590195600;0.211;0
1590199200;0.368;0
1590202800;2.011;0
1590206400;0.704;0.26
1590210000;0.203;0.92
1590213600;0.291;1.47
1590217200;0.462;2.8
1590220800;1.618;3.66
1590224400;2.162;4.54
1590228000;0.76;4.84
1590231600;2.361;4.09
1590235200;0.366;4.41
1590238800;1.009;4.99
1590242400;1.708;4.12
1590246000;0.667;3.41
1590249600;2.007;2.64
1590253200;0.21;2.06
1590256800;0.208;0.91
1590260400;0.215;0.05
1590264000;0.207;0
1590267600;1.616;0
1590271200;1.463;0
1590274800;0.737;0
1590278400;0.808;0
1590282000;0.2;0
1590285600;0.982;0
1590289200;1.945;0.01
1590292800;0.21;0.32
1590296400;0.209;0.98
1590300000;0.22;2.33
1590303600;0.381;0.65
1590307200;2.231;0.84
1590310800;0.988;0.78
1590314400;1.698;0.82
1590318000;0.206;1.29
1590321600;0.292;1.43
1590325200;1.296;0.86
1590328800;3.317;0.9
1590332400;2.444;1.14
1590336000;2.46;1.07
1590339600;3.285;0.69
1590343200;2.237;0.24
1590346800;1.622;0.01
1590350400;0.915;0
1590354000;0.376;0
1590357600;0.169;0
1590361200;0.154;0
1590364800;0.153;0
1590368400;0.176;0
1590372000;0.161;0
1590375600;0.181;0.02
1590379200;0.155;0.25
1590382800;1.47;0.76
1590386400;0.341;3.75
1590390000;0.264;4.38
